2024-05-20 18:05:16,537:INFO:Epoch: 100, Total Reward: -927.9800364592892, Loss: 0.6292098462581635, Merge Time: 122.0, Gap: 31.77620939312593, Gap Rear: 62.243823249170966, Avg Speed: 2.9676028954879587
2024-05-20 18:05:18,438:INFO:Epoch: 101, Total Reward: -979.1447010055534, Loss: 0.6739273816347122, Merge Time: 110.0, Gap: 48.09095011256306, Gap Rear: 21.685242927633226, Avg Speed: 3.2811995984833735
2024-05-20 18:05:20,522:INFO:Epoch: 102, Total Reward: -1417.8249087649738, Loss: 0.4495200514793396, Merge Time: 123.0, Gap: 63.776237628708, Gap Rear: 37.890687997990184, Avg Speed: 2.9251053518884564
2024-05-20 18:05:22,520:INFO:Epoch: 103, Total Reward: -1080.308616734248, Loss: 0.6753236651420593, Merge Time: 116.0, Gap: 35.35667899655073, Gap Rear: 59.34731053792112, Avg Speed: 3.1078537432103785
2024-05-20 18:05:24,507:INFO:Epoch: 104, Total Reward: -1475.4180930815796, Loss: 0.6209454387426376, Merge Time: 124.0, Gap: 21.685242927633226, Gap Rear: 21.685242927633226, Avg Speed: 2.9093268955171383
2024-05-20 18:05:26,685:INFO:Epoch: 105, Total Reward: -838.6928908723207, Loss: 0.5800744742155075, Merge Time: 120.0, Gap: 60.44621163325077, Gap Rear: 21.685242927633226, Avg Speed: 2.896791059527577
2024-05-20 18:05:28,673:INFO:Epoch: 106, Total Reward: -1403.8872546566026, Loss: 0.4750101715326309, Merge Time: 125.0, Gap: 55.439482553704856, Gap Rear: 21.968859563441946, Avg Speed: 2.87790714674624
2024-05-20 18:05:30,785:INFO:Epoch: 107, Total Reward: -832.2960963334106, Loss: 0.6614212393760681, Merge Time: 123.0, Gap: 134.59486508200447, Gap Rear: 21.968859563441946, Avg Speed: 2.82945781354607
2024-05-20 18:05:32,674:INFO:Epoch: 108, Total Reward: -658.154678157824, Loss: 0.39938315749168396, Merge Time: 119.0, Gap: 21.685242927633226, Gap Rear: 21.685242927633226, Avg Speed: 3.014749564983524
2024-05-20 18:05:34,691:INFO:Epoch: 109, Total Reward: -1761.7302768235752, Loss: 0.6780339479446411, Merge Time: 127.0, Gap: 233.3837033067559, Gap Rear: 64.49668690491045, Avg Speed: 2.8195038101135848
2024-05-20 18:05:37,104:INFO:Epoch: 110, Total Reward: -130.35724622012907, Loss: 0.7070164084434509, Merge Time: 118.0, Gap: 72.04798240839467, Gap Rear: 21.685242927633226, Avg Speed: 2.7971672330301134
2024-05-20 18:05:39,031:INFO:Epoch: 111, Total Reward: -1408.6164819492076, Loss: 0.37592943385243416, Merge Time: 120.0, Gap: 31.074011378582153, Gap Rear: 67.56560370707744, Avg Speed: 3.004263395253165
2024-05-20 18:05:41,333:INFO:Epoch: 112, Total Reward: -2982.5965397369523, Loss: 0.7203061282634735, Merge Time: 140.0, Gap: 25.328954756086702, Gap Rear: 21.809276195894927, Avg Speed: 2.5771242124516944
2024-05-20 18:05:44,024:INFO:Epoch: 113, Total Reward: -259.39643700893885, Loss: 0.8487000614404678, Merge Time: 134.0, Gap: 95.3778121783753, Gap Rear: 77.12608595925163, Avg Speed: 2.5155560886717097
2024-05-20 18:05:45,879:INFO:Epoch: 114, Total Reward: 550.3573264942535, Loss: 0.38503164798021317, Merge Time: 111.0, Gap: 126.30908853544214, Gap Rear: 21.685242927633226, Avg Speed: 3.242474083738414
2024-05-20 18:05:49,621:INFO:Epoch: 115, Total Reward: -895.574916225762, Loss: 0.6700159758329391, Merge Time: 131.0, Gap: 36.72266086797183, Gap Rear: 58.36356006361172, Avg Speed: 3.1332904164119366
2024-05-20 18:05:51,346:INFO:Epoch: 116, Total Reward: -509.5174510016162, Loss: 0.6843079179525375, Merge Time: 103.0, Gap: 31.615828598966324, Gap Rear: 52.015255511653166, Avg Speed: 3.479461956401546
2024-05-20 18:05:53,221:INFO:Epoch: 117, Total Reward: -1190.2180860163219, Loss: 0.5133996233344078, Merge Time: 114.0, Gap: 58.39539900086152, Gap Rear: 21.685242927633226, Avg Speed: 3.166293247090394
2024-05-20 18:05:55,101:INFO:Epoch: 118, Total Reward: 862.1709892915202, Loss: 0.9921348839998245, Merge Time: 106.0, Gap: 190.37922231835302, Gap Rear: 21.685242927633226, Avg Speed: 3.303010126299335
2024-05-20 18:05:57,163:INFO:Epoch: 119, Total Reward: -782.1493493898665, Loss: 0.6892667561769485, Merge Time: 131.0, Gap: 105.92682202858312, Gap Rear: 40.41883081544621, Avg Speed: 2.766101191345374
2024-05-20 18:05:59,086:INFO:Epoch: 120, Total Reward: -1722.9741479679842, Loss: 0.6454731673002243, Merge Time: 121.0, Gap: 51.543747842947596, Gap Rear: 21.685242927633226, Avg Speed: 2.9831953291869358
2024-05-20 18:06:01,198:INFO:Epoch: 121, Total Reward: -1181.6508841964026, Loss: 0.7759086340665817, Merge Time: 125.0, Gap: 187.24108832597145, Gap Rear: 21.968859563441946, Avg Speed: 2.8421385740205984
2024-05-20 18:06:03,425:INFO:Epoch: 122, Total Reward: 587.073433682272, Loss: 0.5924658998847008, Merge Time: 112.0, Gap: 84.9250445640494, Gap Rear: 44.644230421576054, Avg Speed: 2.994447038643327
2024-05-20 18:06:05,777:INFO:Epoch: 123, Total Reward: -872.5572667998354, Loss: 0.37520288676023483, Merge Time: 127.0, Gap: 151.43092941021595, Gap Rear: 21.685242927633226, Avg Speed: 2.7332704069787845
2024-05-20 18:06:07,776:INFO:Epoch: 124, Total Reward: -1477.064398556874, Loss: 0.7000908553600311, Merge Time: 123.0, Gap: 56.505771015184465, Gap Rear: 44.09601342295755, Avg Speed: 2.92504228311165
